"Date","NIFTY"
26-Jun-18,10769.15
27-Jun-18,10671.4
28-Jun-18,10589.1
29-Jun-18,10714.3
2-Jul-18,10657.3
3-Jul-18,10699.9
4-Jul-18,10769.9
5-Jul-18,10749.75
6-Jul-18,10772.65
9-Jul-18,10852.9
10-Jul-18,10947.25
11-Jul-18,10948.3
12-Jul-18,11023.2
13-Jul-18,11018.9
16-Jul-18,10936.85
17-Jul-18,11008.05
18-Jul-18,10980.45
19-Jul-18,10957.1
20-Jul-18,11010.2
23-Jul-18,11084.75
24-Jul-18,11134.3
25-Jul-18,11132
26-Jul-18,11167.3
27-Jul-18,11278.35
30-Jul-18,11319.55
31-Jul-18,11356.5
1-Aug-18,11346.2
2-Aug-18,11244.7
3-Aug-18,11360.8
6-Aug-18,11387.1
7-Aug-18,11389.45
8-Aug-18,11450
9-Aug-18,11470.7
10-Aug-18,11429.5
13-Aug-18,11355.75
14-Aug-18,11435.1
16-Aug-18,11385.05
17-Aug-18,11470.75
20-Aug-18,11551.75
21-Aug-18,11570.9
23-Aug-18,11582.75
24-Aug-18,11557.1
27-Aug-18,11691.95
28-Aug-18,11738.5
29-Aug-18,11691.9
30-Aug-18,11676.8
31-Aug-18,11680.5
3-Sep-18,11582.35
4-Sep-18,11520.3
5-Sep-18,11476.95
6-Sep-18,11536.9
7-Sep-18,11589.1
10-Sep-18,11438.1
11-Sep-18,11287.5
12-Sep-18,11369.9
14-Sep-18,11515.2
17-Sep-18,11377.75
18-Sep-18,11278.9
19-Sep-18,11234.35
21-Sep-18,11143.1
24-Sep-18,10967.4
25-Sep-18,11067.45
26-Sep-18,11053.8
27-Sep-18,10977.55
28-Sep-18,10930.45
1-Oct-18,11008.3
3-Oct-18,10858.25
4-Oct-18,10599.25
5-Oct-18,10316.45
8-Oct-18,10348.05
9-Oct-18,10301.05
10-Oct-18,10460.1
11-Oct-18,10234.65
12-Oct-18,10472.5
15-Oct-18,10512.5
16-Oct-18,10584.75
17-Oct-18,10453.05
19-Oct-18,10303.55
22-Oct-18,10245.25
23-Oct-18,10146.8
24-Oct-18,10224.75
25-Oct-18,10124.9
26-Oct-18,10030
29-Oct-18,10250.85
30-Oct-18,10198.4
31-Oct-18,10386.6
1-Nov-18,10380.45
2-Nov-18,10553
5-Nov-18,10524
6-Nov-18,10530
7-Nov-18,10598.4
9-Nov-18,10585.2
12-Nov-18,10482.2
13-Nov-18,10582.5
14-Nov-18,10576.3
15-Nov-18,10616.7
16-Nov-18,10682.2
19-Nov-18,10763.4
20-Nov-18,10656.2
21-Nov-18,10600.05
22-Nov-18,10526.75
26-Nov-18,10628.6
27-Nov-18,10685.6
28-Nov-18,10728.85
29-Nov-18,10858.7
30-Nov-18,10876.75
3-Dec-18,10883.75
4-Dec-18,10869.5
5-Dec-18,10782.9
6-Dec-18,10601.15
7-Dec-18,10693.7
10-Dec-18,10488.45
11-Dec-18,10549.15
12-Dec-18,10737.6
13-Dec-18,10791.55
14-Dec-18,10805.45
17-Dec-18,10888.35
18-Dec-18,10908.7
19-Dec-18,10967.3
20-Dec-18,10951.7
21-Dec-18,10754
24-Dec-18,10663.5
26-Dec-18,10729.85
27-Dec-18,10779.8
28-Dec-18,10859.9
31-Dec-18,10862.55
1-Jan-19,10910.1
2-Jan-19,10792.5
3-Jan-19,10672.25
4-Jan-19,10727.35
7-Jan-19,10771.8
8-Jan-19,10802.15
9-Jan-19,10855.15
10-Jan-19,10821.6
11-Jan-19,10794.95
14-Jan-19,10737.6
15-Jan-19,10886.8
16-Jan-19,10890.3
17-Jan-19,10905.2
18-Jan-19,10906.95
21-Jan-19,10961.85
22-Jan-19,10922.75
23-Jan-19,10831.5
24-Jan-19,10849.8
25-Jan-19,10780.55
28-Jan-19,10661.55
29-Jan-19,10652.2
30-Jan-19,10651.8
31-Jan-19,10830.95
1-Feb-19,10893.65
4-Feb-19,10912.25
5-Feb-19,10934.35
6-Feb-19,11062.45
7-Feb-19,11069.4
8-Feb-19,10943.6
11-Feb-19,10888.8
12-Feb-19,10831.4
13-Feb-19,10793.65
14-Feb-19,10746.05
15-Feb-19,10724.4
18-Feb-19,10640.95
19-Feb-19,10604.35
20-Feb-19,10735.45
21-Feb-19,10789.85
22-Feb-19,10791.65
25-Feb-19,10880.1
26-Feb-19,10835.3
27-Feb-19,10806.65
28-Feb-19,10792.5
1-Mar-19,10863.5
5-Mar-19,10987.45
6-Mar-19,11053
7-Mar-19,11058.2
8-Mar-19,11035.4
11-Mar-19,11168.05
12-Mar-19,11301.2
13-Mar-19,11341.7
14-Mar-19,11343.25
15-Mar-19,11426.85
18-Mar-19,11462.2
19-Mar-19,11532.4
20-Mar-19,11521.05
22-Mar-19,11456.9
25-Mar-19,11354.25
26-Mar-19,11483.25
27-Mar-19,11445.05
28-Mar-19,11570
29-Mar-19,11623.9
1-Apr-19,11669.15
2-Apr-19,11713.2
3-Apr-19,11643.95
4-Apr-19,11598
5-Apr-19,11665.95
8-Apr-19,11604.5
9-Apr-19,11671.95
10-Apr-19,11584.3
11-Apr-19,11596.7
12-Apr-19,11643.45
15-Apr-19,11690.35
16-Apr-19,11787.15
18-Apr-19,11752.8
22-Apr-19,11594.45
23-Apr-19,11575.95
24-Apr-19,11726.15
25-Apr-19,11641.8
26-Apr-19,11754.65
30-Apr-19,11748.15
2-May-19,11724.75
3-May-19,11712.25
6-May-19,11598.25
7-May-19,11497.9
8-May-19,11359.45
9-May-19,11301.8
10-May-19,11278.9
13-May-19,11148.2
14-May-19,11222.05
15-May-19,11157
16-May-19,11257.1
17-May-19,11407.15
20-May-19,11828.25
21-May-19,11709.1
22-May-19,11737.9
23-May-19,11657.05
24-May-19,11844.1
27-May-19,11924.75
28-May-19,11928.75
29-May-19,11861.1
30-May-19,11945.9
31-May-19,11922.8
3-Jun-19,12088.55
4-Jun-19,12021.65
6-Jun-19,11843.75
7-Jun-19,11870.65
10-Jun-19,11922.7
11-Jun-19,11965.6
12-Jun-19,11906.2
13-Jun-19,11914.05
14-Jun-19,11823.3
17-Jun-19,11672.15
18-Jun-19,11691.5
19-Jun-19,11691.45
20-Jun-19,11831.75
21-Jun-19,11724.1
24-Jun-19,11699.65
25-Jun-19,11796.45
26-Jun-19,11847.55
27-Jun-19,11841.55
28-Jun-19,11788.85
1-Jul-19,11865.6
2-Jul-19,11910.3
3-Jul-19,11916.75
4-Jul-19,11946.75
5-Jul-19,11811.15
8-Jul-19,11558.6
9-Jul-19,11555.9
10-Jul-19,11498.9
11-Jul-19,11582.9
12-Jul-19,11552.5
15-Jul-19,11588.35
16-Jul-19,11662.6
17-Jul-19,11687.5
18-Jul-19,11596.9
19-Jul-19,11419.25
22-Jul-19,11346.2
23-Jul-19,11331.05
24-Jul-19,11271.3
25-Jul-19,11252.15
26-Jul-19,11284.3
29-Jul-19,11189.2
30-Jul-19,11085.4
31-Jul-19,11118
1-Aug-19,10980
2-Aug-19,10997.35
5-Aug-19,10862.6
6-Aug-19,10948.25
7-Aug-19,10855.5
8-Aug-19,11032.45
9-Aug-19,11109.65
13-Aug-19,10925.85
14-Aug-19,11029.4
16-Aug-19,11047.8
19-Aug-19,11053.9
20-Aug-19,11017
21-Aug-19,10918.7
22-Aug-19,10741.35
23-Aug-19,10829.35
26-Aug-19,11057.85
27-Aug-19,11105.35
28-Aug-19,11046.1
29-Aug-19,10948.3
30-Aug-19,11023.25
3-Sep-19,10797.9
4-Sep-19,10844.65
5-Sep-19,10847.9
6-Sep-19,10946.2
9-Sep-19,11003.05
11-Sep-19,11035.7
12-Sep-19,10982.8
13-Sep-19,11075.9
16-Sep-19,11003.5
17-Sep-19,10817.6
18-Sep-19,10840.65
19-Sep-19,10704.8
20-Sep-19,11274.2
23-Sep-19,11600.2
24-Sep-19,11588.2
25-Sep-19,11440.2
26-Sep-19,11571.2
27-Sep-19,11512.4
30-Sep-19,11474.45
1-Oct-19,11359.9
3-Oct-19,11314
4-Oct-19,11174.75
7-Oct-19,11126.4
9-Oct-19,11313.3
10-Oct-19,11234.55
11-Oct-19,11305.05
14-Oct-19,11341.15
15-Oct-19,11428.3
16-Oct-19,11464
17-Oct-19,11586.35
18-Oct-19,11661.85
22-Oct-19,11588.35
23-Oct-19,11604.1
24-Oct-19,11582.6
25-Oct-19,11583.9
27-Oct-19,11627.15
29-Oct-19,11786.85
30-Oct-19,11844.1
31-Oct-19,11877.45
1-Nov-19,11890.6
4-Nov-19,11941.3
5-Nov-19,11917.2
6-Nov-19,11966.05
7-Nov-19,12012.05
8-Nov-19,11908.15
11-Nov-19,11913.45
13-Nov-19,11840.45
14-Nov-19,11872.1
15-Nov-19,11895.45
18-Nov-19,11884.5
19-Nov-19,11940.1
20-Nov-19,11999.1
21-Nov-19,11968.4
22-Nov-19,11914.4
25-Nov-19,12073.75
26-Nov-19,12037.7
27-Nov-19,12100.7
28-Nov-19,12151.15
29-Nov-19,12056.05
2-Dec-19,12048.2
3-Dec-19,11994.2
4-Dec-19,12043.2
5-Dec-19,12018.4
6-Dec-19,11921.5
9-Dec-19,11937.5
10-Dec-19,11856.8
11-Dec-19,11910.15
12-Dec-19,11971.8
13-Dec-19,12086.7
16-Dec-19,12053.95
17-Dec-19,12165
18-Dec-19,12221.65
19-Dec-19,12259.7
20-Dec-19,12271.8
23-Dec-19,12262.75
24-Dec-19,12214.55
26-Dec-19,12126.55
27-Dec-19,12245.8
30-Dec-19,12255.85
31-Dec-19,12168.45
1-Jan-20,12182.5
2-Jan-20,12282.2
3-Jan-20,12226.65
6-Jan-20,11993.05
7-Jan-20,12052.95
8-Jan-20,12025.35
9-Jan-20,12215.9
10-Jan-20,12256.8
13-Jan-20,12329.55
14-Jan-20,12362.3
15-Jan-20,12343.3
16-Jan-20,12355.5
17-Jan-20,12352.35
20-Jan-20,12224.55
21-Jan-20,12169.85
22-Jan-20,12106.9
23-Jan-20,12180.35
24-Jan-20,12248.25
27-Jan-20,12119
28-Jan-20,12055.8
29-Jan-20,12129.5
30-Jan-20,12035.8
31-Jan-20,11962.1
1-Feb-20,11661.85
3-Feb-20,11707.9
4-Feb-20,11979.65
5-Feb-20,12089.15
6-Feb-20,12137.95
7-Feb-20,12098.35
10-Feb-20,12031.5
11-Feb-20,12107.9
12-Feb-20,12201.2
13-Feb-20,12174.65
14-Feb-20,12113.45
17-Feb-20,12045.8
18-Feb-20,11992.5
19-Feb-20,12125.9
20-Feb-20,12080.85
24-Feb-20,11829.4
25-Feb-20,11797.9
26-Feb-20,11678.5
27-Feb-20,11633.3
28-Feb-20,11201.75
2-Mar-20,11132.75
3-Mar-20,11303.3
4-Mar-20,11251
5-Mar-20,11269
6-Mar-20,10989.45
9-Mar-20,10451.45
11-Mar-20,10458.4
12-Mar-20,9590.15
13-Mar-20,9955.2
16-Mar-20,9197.4
17-Mar-20,8967.05
18-Mar-20,8468.8
19-Mar-20,8263.45
20-Mar-20,8745.45
23-Mar-20,7610.25
24-Mar-20,7801.05
25-Mar-20,8317.85
26-Mar-20,8641.45
27-Mar-20,8660.25
30-Mar-20,8281.1
31-Mar-20,8597.75
1-Apr-20,8253.8
3-Apr-20,8083.8
7-Apr-20,8792.2
8-Apr-20,8748.75
9-Apr-20,9111.9
13-Apr-20,8993.85
15-Apr-20,8925.3
16-Apr-20,8992.8
17-Apr-20,9266.75
20-Apr-20,9261.85
21-Apr-20,8981.45
22-Apr-20,9187.3
23-Apr-20,9313.9
24-Apr-20,9154.4
27-Apr-20,9282.3
28-Apr-20,9380.9
29-Apr-20,9553.35
30-Apr-20,9859.9
4-May-20,9293.5
5-May-20,9205.6
6-May-20,9270.9
7-May-20,9199.05
8-May-20,9251.5
11-May-20,9239.2
12-May-20,9196.55
13-May-20,9383.55
14-May-20,9142.75
15-May-20,9136.85
18-May-20,8823.25
19-May-20,8879.1
20-May-20,9066.55
21-May-20,9106.25
22-May-20,9039.25
26-May-20,9029.05
27-May-20,9314.95
28-May-20,9490.1
29-May-20,9580.3
1-Jun-20,9826.15
2-Jun-20,9979.1
3-Jun-20,10061.55
4-Jun-20,10029.1
5-Jun-20,10142.15
8-Jun-20,10167.45
9-Jun-20,10046.65
10-Jun-20,10116.15
11-Jun-20,9902
12-Jun-20,9972.9
15-Jun-20,9813.7
16-Jun-20,9914
17-Jun-20,9881.15
18-Jun-20,10091.65
19-Jun-20,10244.4
22-Jun-20,10311.2
23-Jun-20,10471
24-Jun-20,10305.3
25-Jun-20,10288.9
26-Jun-20,10383
29-Jun-20,10312.4
30-Jun-20,10302.1
1-Jul-20,10430.05
2-Jul-20,10551.7
3-Jul-20,10607.35
6-Jul-20,10763.65
7-Jul-20,10799.65
8-Jul-20,10705.75
9-Jul-20,10813.45
10-Jul-20,10768.05
13-Jul-20,10802.7
14-Jul-20,10607.35
15-Jul-20,10618.2
16-Jul-20,10739.95
17-Jul-20,10901.7
20-Jul-20,11022.2
21-Jul-20,11162.25
22-Jul-20,11132.6
23-Jul-20,11215.45
24-Jul-20,11194.15
27-Jul-20,11131.8
28-Jul-20,11300.55
29-Jul-20,11202.85
30-Jul-20,11102.15
31-Jul-20,11073.45
3-Aug-20,10891.6
4-Aug-20,11095.25
5-Aug-20,11101.65
6-Aug-20,11200.15
7-Aug-20,11214.05
10-Aug-20,11270.15
11-Aug-20,11322.5
12-Aug-20,11308.4
13-Aug-20,11300.45
14-Aug-20,11178.4
17-Aug-20,11247.1
18-Aug-20,11385.35
19-Aug-20,11408.4
20-Aug-20,11312.2
21-Aug-20,11371.6
24-Aug-20,11466.45
25-Aug-20,11472.25
26-Aug-20,11549.6
27-Aug-20,11559.25
28-Aug-20,11647.6
31-Aug-20,11387.5
1-Sep-20,11470.25
2-Sep-20,11535
3-Sep-20,11527.45
4-Sep-20,11333.85
7-Sep-20,11355.05
8-Sep-20,11317.35
9-Sep-20,11278
10-Sep-20,11449.25
11-Sep-20,11464.45
14-Sep-20,11440.05
15-Sep-20,11521.8
16-Sep-20,11604.55
17-Sep-20,11516.1
18-Sep-20,11504.95
21-Sep-20,11250.55
22-Sep-20,11153.65
23-Sep-20,11131.85
24-Sep-20,10805.55
25-Sep-20,11050.25
28-Sep-20,11227.55
29-Sep-20,11222.4
30-Sep-20,11247.55
1-Oct-20,11416.95
5-Oct-20,11503.35
6-Oct-20,11662.4
7-Oct-20,11738.85
8-Oct-20,11834.6
9-Oct-20,11914.2
12-Oct-20,11930.95
13-Oct-20,11934.5
14-Oct-20,11971.05
15-Oct-20,11680.35
16-Oct-20,11762.45
19-Oct-20,11873.05
20-Oct-20,11896.8
21-Oct-20,11937.65
22-Oct-20,11896.45
23-Oct-20,11930.35
26-Oct-20,11767.75
27-Oct-20,11889.4
28-Oct-20,11729.6
29-Oct-20,11670.8
30-Oct-20,11642.4
2-Nov-20,11669.15
3-Nov-20,11813.5
4-Nov-20,11908.5
5-Nov-20,12120.3
6-Nov-20,12263.55
9-Nov-20,12461.05
10-Nov-20,12631.1
11-Nov-20,12749.15
12-Nov-20,12690.8
13-Nov-20,12719.95
14-Nov-20,12780.25
17-Nov-20,12874.2
18-Nov-20,12938.25
19-Nov-20,12771.7
20-Nov-20,12859.05
23-Nov-20,12926.45
24-Nov-20,13055.15
25-Nov-20,12858.4
26-Nov-20,12987
27-Nov-20,12968.95
1-Dec-20,13109.05
2-Dec-20,13113.75
3-Dec-20,13133.9
4-Dec-20,13258.55
7-Dec-20,13355.75
8-Dec-20,13392.95
9-Dec-20,13529.1
10-Dec-20,13478.3
11-Dec-20,13513.85
14-Dec-20,13558.15
15-Dec-20,13567.85
16-Dec-20,13682.7
17-Dec-20,13740.7
18-Dec-20,13760.55
21-Dec-20,13328.4
22-Dec-20,13466.3
23-Dec-20,13601.1
24-Dec-20,13749.25
28-Dec-20,13873.2
29-Dec-20,13932.6
30-Dec-20,13981.95
31-Dec-20,13981.75
1-Jan-21,14018.5
4-Jan-21,14132.9
5-Jan-21,14199.5
6-Jan-21,14146.25
7-Jan-21,14137.35
8-Jan-21,14347.25
11-Jan-21,14484.75
12-Jan-21,14563.45
13-Jan-21,14564.85
14-Jan-21,14595.6
15-Jan-21,14433.7
18-Jan-21,14281.3
19-Jan-21,14521.15
20-Jan-21,14644.7
21-Jan-21,14590.35
22-Jan-21,14371.9
25-Jan-21,14238.9
27-Jan-21,13967.5
28-Jan-21,13817.55
29-Jan-21,13634.6
1-Feb-21,14281.2
2-Feb-21,14647.85
3-Feb-21,14789.95
4-Feb-21,14895.65
5-Feb-21,14924.25
8-Feb-21,15115.8
9-Feb-21,15109.3
10-Feb-21,15106.5
11-Feb-21,15173.3
12-Feb-21,15163.3
15-Feb-21,15314.7
16-Feb-21,15313.45
17-Feb-21,15208.9
18-Feb-21,15118.95
19-Feb-21,14981.75
22-Feb-21,14675.7
23-Feb-21,14707.8
24-Feb-21,14982
25-Feb-21,15097.35
26-Feb-21,14529.15
1-Mar-21,14761.55
2-Mar-21,14919.1
3-Mar-21,15245.6
4-Mar-21,15080.75
5-Mar-21,14938.1
8-Mar-21,14956.2
9-Mar-21,15098.4
10-Mar-21,15174.8
12-Mar-21,15030.95
15-Mar-21,14929.5
16-Mar-21,14910.45
17-Mar-21,14721.3
18-Mar-21,14557.85
19-Mar-21,14744
22-Mar-21,14736.4
23-Mar-21,14814.75
24-Mar-21,14549.4
25-Mar-21,14324.9
26-Mar-21,14507.3
30-Mar-21,14845.1
31-Mar-21,14690.7
1-Apr-21,14867.35
5-Apr-21,14637.8
6-Apr-21,14683.5
7-Apr-21,14819.05
8-Apr-21,14873.8
9-Apr-21,14834.85
12-Apr-21,14310.8
13-Apr-21,14504.8
15-Apr-21,14581.45
16-Apr-21,14617.85
19-Apr-21,14359.45
20-Apr-21,14296.4
22-Apr-21,14406.15
23-Apr-21,14341.35
26-Apr-21,14485
27-Apr-21,14653.05
28-Apr-21,14864.55
29-Apr-21,14894.9
30-Apr-21,14631.1
3-May-21,14634.15
4-May-21,14496.5
5-May-21,14617.85
6-May-21,14724.8
7-May-21,14823.15
10-May-21,14942.35
11-May-21,14850.75
12-May-21,14696.5
14-May-21,14677.8
17-May-21,14923.15
18-May-21,15108.1
19-May-21,15030.15
20-May-21,14906.05
21-May-21,15175.3
24-May-21,15197.7
25-May-21,15208.45
26-May-21,15301.45
27-May-21,15337.85
28-May-21,15435.65
31-May-21,15582.8
1-Jun-21,15574.85
2-Jun-21,15576.2
3-Jun-21,15690.35
4-Jun-21,15670.25
7-Jun-21,15751.65
8-Jun-21,15740.1
9-Jun-21,15635.35
10-Jun-21,15737.75
11-Jun-21,15799.35
14-Jun-21,15811.85
15-Jun-21,15869.25
16-Jun-21,15767.55
17-Jun-21,15691.4
18-Jun-21,15683.35
21-Jun-21,15746.5
22-Jun-21,15772.75
23-Jun-21,15686.95
24-Jun-21,15790.45
25-Jun-21,15860.35
28-Jun-21,15814.7
29-Jun-21,15748.45
30-Jun-21,15721.5
1-Jul-21,15680
2-Jul-21,15722.2
5-Jul-21,15834.35
6-Jul-21,15818.25
7-Jul-21,15879.65
8-Jul-21,15727.9
9-Jul-21,15689.8
12-Jul-21,15692.6
13-Jul-21,15812.35
14-Jul-21,15853.95
15-Jul-21,15924.2
16-Jul-21,15923.4
19-Jul-21,15752.4
20-Jul-21,15632.1
22-Jul-21,15824.05
23-Jul-21,15856.05
26-Jul-21,15824.45
27-Jul-21,15746.45
28-Jul-21,15709.4
29-Jul-21,15778.45
30-Jul-21,15763.05
2-Aug-21,15885.15
3-Aug-21,16130.75
4-Aug-21,16258.8
5-Aug-21,16294.6
6-Aug-21,16238.2
9-Aug-21,16258.25
10-Aug-21,16280.1
11-Aug-21,16282.25
12-Aug-21,16364.4
13-Aug-21,16529.1
16-Aug-21,16563.05
17-Aug-21,16614.6
18-Aug-21,16568.85
20-Aug-21,16450.5
23-Aug-21,16496.45
24-Aug-21,16624.6
25-Aug-21,16634.65
26-Aug-21,16636.9
27-Aug-21,16705.2
30-Aug-21,16931.05
31-Aug-21,17132.2
1-Sep-21,17076.25
2-Sep-21,17234.15
3-Sep-21,17323.6
6-Sep-21,17377.8
7-Sep-21,17362.1
8-Sep-21,17353.5
9-Sep-21,17369.25
13-Sep-21,17355.3
14-Sep-21,17380
15-Sep-21,17519.45
16-Sep-21,17629.5
17-Sep-21,17585.15
20-Sep-21,17396.9
21-Sep-21,17562
22-Sep-21,17546.65
23-Sep-21,17822.95
24-Sep-21,17853.2
27-Sep-21,17855.1
28-Sep-21,17748.6
29-Sep-21,17711.3
30-Sep-21,17618.15
1-Oct-21,17532.05
4-Oct-21,17691.25
5-Oct-21,17822.3
6-Oct-21,17646
7-Oct-21,17790.35
8-Oct-21,17895.2
11-Oct-21,17945.95
12-Oct-21,17991.95
13-Oct-21,18161.75
14-Oct-21,18338.55
18-Oct-21,18477.05
19-Oct-21,18418.75
20-Oct-21,18266.6
21-Oct-21,18178.1
22-Oct-21,18114.9
25-Oct-21,18125.4
26-Oct-21,18268.4
27-Oct-21,18210.95
28-Oct-21,17857.25
29-Oct-21,17671.65
1-Nov-21,17929.65
2-Nov-21,17888.95
3-Nov-21,17829.2
4-Nov-21,17916.8
8-Nov-21,18068.55
9-Nov-21,18044.25
10-Nov-21,18017.2
11-Nov-21,17873.6
12-Nov-21,18102.75
15-Nov-21,18109.45
16-Nov-21,17999.2
17-Nov-21,17898.65
18-Nov-21,17764.8
22-Nov-21,17416.55
23-Nov-21,17503.35
24-Nov-21,17415.05
25-Nov-21,17536.25
26-Nov-21,17026.45
29-Nov-21,17053.95
30-Nov-21,16983.2
1-Dec-21,17166.9
2-Dec-21,17401.65
3-Dec-21,17196.7
6-Dec-21,16912.25
7-Dec-21,17176.7
8-Dec-21,17469.75
9-Dec-21,17516.85
10-Dec-21,17511.3
13-Dec-21,17368.25
14-Dec-21,17324.9
15-Dec-21,17221.4
16-Dec-21,17248.4
17-Dec-21,16985.2
20-Dec-21,16614.2
21-Dec-21,16770.85
22-Dec-21,16955.45
23-Dec-21,17072.6
24-Dec-21,17003.75
27-Dec-21,17086.25
28-Dec-21,17233.25
29-Dec-21,17213.6
30-Dec-21,17203.95
31-Dec-21,17354.05
3-Jan-22,17625.7
4-Jan-22,17805.25
5-Jan-22,17925.25
6-Jan-22,17745.9
7-Jan-22,17812.7
10-Jan-22,18003.3
11-Jan-22,18055.75
12-Jan-22,18212.35
13-Jan-22,18257.8
14-Jan-22,18255.75
17-Jan-22,18308.1
18-Jan-22,18113.05
19-Jan-22,17938.4
20-Jan-22,17757
21-Jan-22,17617.15
24-Jan-22,17149.1
25-Jan-22,17277.95
27-Jan-22,17110.15
28-Jan-22,17101.95
31-Jan-22,17339.85
1-Feb-22,17576.85
2-Feb-22,17780
3-Feb-22,17560.2
4-Feb-22,17516.3
7-Feb-22,17213.6
8-Feb-22,17266.75
9-Feb-22,17463.8
10-Feb-22,17605.85
11-Feb-22,17374.75
14-Feb-22,16842.8
15-Feb-22,17352.45
16-Feb-22,17322.2
17-Feb-22,17304.6
18-Feb-22,17276.3
21-Feb-22,17206.65
22-Feb-22,17092.2
23-Feb-22,17063.25
24-Feb-22,16247.95
25-Feb-22,16658.4
28-Feb-22,16793.9
2-Mar-22,16605.95
3-Mar-22,16498.05
4-Mar-22,16245.35
7-Mar-22,15863.15
8-Mar-22,16013.45
9-Mar-22,16345.35
10-Mar-22,16594.9
11-Mar-22,16630.45
14-Mar-22,16871.3
15-Mar-22,16663
16-Mar-22,16975.35
17-Mar-22,17287.05
21-Mar-22,17117.6
22-Mar-22,17315.5
23-Mar-22,17245.65
24-Mar-22,17222.75
25-Mar-22,17153
28-Mar-22,17222
29-Mar-22,17325.3
30-Mar-22,17498.25
31-Mar-22,17464.75
1-Apr-22,17670.45
4-Apr-22,18053.4
5-Apr-22,17957.4
6-Apr-22,17807.65
7-Apr-22,17639.55
8-Apr-22,17784.35
11-Apr-22,17674.95
12-Apr-22,17530.3
13-Apr-22,17475.65
18-Apr-22,17173.65
19-Apr-22,16958.65
20-Apr-22,17136.55
21-Apr-22,17392.6
22-Apr-22,17171.95
25-Apr-22,16953.95
26-Apr-22,17200.8
27-Apr-22,17038.4
28-Apr-22,17245.05
29-Apr-22,17102.55
2-May-22,17069.1
4-May-22,16677.6
5-May-22,16682.65
6-May-22,16411.25
9-May-22,16301.85
10-May-22,16240.05
11-May-22,16167.1
12-May-22,15808
13-May-22,15782.15
16-May-22,15842.3
17-May-22,16259.3
18-May-22,16240.3
19-May-22,15809.4
20-May-22,16266.15
23-May-22,16214.7
24-May-22,16125.15
25-May-22,16025.8
26-May-22,16170.15
27-May-22,16352.45
30-May-22,16661.4
31-May-22,16584.55
1-Jun-22,16522.75
2-Jun-22,16628
3-Jun-22,16584.3
6-Jun-22,16569.55
7-Jun-22,16416.35
8-Jun-22,16356.25
9-Jun-22,16478.1
10-Jun-22,16201.8
13-Jun-22,15774.4
14-Jun-22,15732.1
15-Jun-22,15692.15
16-Jun-22,15360.6
17-Jun-22,15293.5
20-Jun-22,15350.15
21-Jun-22,15638.8
22-Jun-22,15413.3
23-Jun-22,15556.65
24-Jun-22,15699.25
27-Jun-22,15832.05
28-Jun-22,15850.2
29-Jun-22,15799.1
30-Jun-22,15780.25
1-Jul-22,15752.05
4-Jul-22,15835.35
5-Jul-22,15810.85
6-Jul-22,15989.8
7-Jul-22,16132.9
8-Jul-22,16220.6
11-Jul-22,16216
12-Jul-22,16058.3
13-Jul-22,15966.65
14-Jul-22,15938.65
15-Jul-22,16049.2
18-Jul-22,16278.5
19-Jul-22,16340.55
20-Jul-22,16520.85
21-Jul-22,16605.25
22-Jul-22,16719.45
25-Jul-22,16631
26-Jul-22,16483.85
27-Jul-22,16641.8
28-Jul-22,16929.6
29-Jul-22,17158.25
1-Aug-22,17340.05
2-Aug-22,17345.45
3-Aug-22,17388.15
4-Aug-22,17382
5-Aug-22,17397.5
8-Aug-22,17525.1
10-Aug-22,17534.75
11-Aug-22,17659
12-Aug-22,17698.15
16-Aug-22,17825.25
17-Aug-22,17944.25
18-Aug-22,17956.5
19-Aug-22,17758.45
22-Aug-22,17490.7
23-Aug-22,17577.5
24-Aug-22,17604.95
25-Aug-22,17522.45
26-Aug-22,17558.9
29-Aug-22,17312.9
30-Aug-22,17759.3
1-Sep-22,17542.8
2-Sep-22,17539.45
5-Sep-22,17665.8
6-Sep-22,17655.6
7-Sep-22,17624.4
8-Sep-22,17798.75
9-Sep-22,17833.35
12-Sep-22,17936.35
13-Sep-22,18070.05
14-Sep-22,18003.75
15-Sep-22,17877.4
16-Sep-22,17530.85
19-Sep-22,17622.25
20-Sep-22,17816.25
21-Sep-22,17718.35
22-Sep-22,17629.8
23-Sep-22,17327.35
26-Sep-22,17016.3
27-Sep-22,17007.4
28-Sep-22,16858.6
29-Sep-22,16818.1
30-Sep-22,17094.35
3-Oct-22,16887.35
4-Oct-22,17274.3
6-Oct-22,17331.8
7-Oct-22,17314.65
10-Oct-22,17241
11-Oct-22,16983.55
12-Oct-22,17123.6
13-Oct-22,17014.35
14-Oct-22,17185.7
17-Oct-22,17311.8
18-Oct-22,17486.95
19-Oct-22,17512.25
20-Oct-22,17563.95
21-Oct-22,17576.3
24-Oct-22,17730.75
25-Oct-22,17656.35
27-Oct-22,17736.95
28-Oct-22,17786.8
31-Oct-22,18012.2
1-Nov-22,18145.4
2-Nov-22,18082.85
3-Nov-22,18052.7
4-Nov-22,18117.15
7-Nov-22,18202.8
9-Nov-22,18157
10-Nov-22,18028.2
11-Nov-22,18349.7
14-Nov-22,18329.15
15-Nov-22,18403.4
16-Nov-22,18409.65
17-Nov-22,18343.9
18-Nov-22,18307.65
21-Nov-22,18159.95
22-Nov-22,18244.2
23-Nov-22,18267.25
24-Nov-22,18484.1
25-Nov-22,18512.75
28-Nov-22,18562.75
